Kastulor,Кастулор,,BG2EE-russian
Katah,Катах,,iwd2_rus
Katchmat,Качмат,,iwd2_rus
Katheera,Катира,,sod_rus
Kaudies,Каудиес,,iwd2_rus
Kav,Кав,,iwd2_rus
Kava,Кава,,sod_rus
Kaxazel,Каксазель,,BG2EE-russian
Kayardi,Кайарди,,BG2EE-russian
Kayl,Кайл,,iwd2_rus
Kayler,Каэлар,,sod_rus
Kaylessa,Кайлесса,,iwd2_rus
Kaza,Каза,,BG2EE-russian
Kazar,Казар,,BG2EE-russian
Kazgaroth,Казгарот,,BG1RUS-EET
Kazon,Казон,,BG2EE-russian
Kazrah,Казрах,,BG2EE-russian
Kazzrem,Каззрем,,sod_rus
Kedl,Кедл,,iwd2_rus
Kedwyr,Кедвир,,iwd2_rus
Keelan,Килан,,BG2EE-russian
Keelor,Килор,,BG1RUS-EET
Keexie,Кикси,,BG1RUS-EET
Kegleg,Кеглег,,sod_rus
Kegsplitter,Гроза бочек,,iwd2_rus
Keherrem,Кехерем,,sod_rus
Kelddath,Келддат,,BG1RUS-EET
Keldorn,Келдорн,,BG2EE-russian
Keldy,Келдик,,BG2EE-russian
Kelef,Келеф,,sod_rus
Kelemvor,Келемвор,,sod_rus
Kellard,Келлард,,sod_rus
Kelner,Кельнер,,BG2EE-russian
Kelsen,,/home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#pcinit_tmp.tra@2509,NP:BG1NPC
Keltormir,,/home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/p#corlt.tra@432; /home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/p#corlt.tra@434; /home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/p#corlt.tra@442; /home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/p#corlt.tra@444; /home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/p#corlt.tra@445; /home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/p#corlt.tra@449,NP:BG1NPC
Kendak,Кендак,,iwd2_rus
Kennair,Кеннайр,,BG1RUS-EET
Keno,Кено,,BG2EE-russian
Kensai,кенсай,,BG1RUS-EET
Kenudrum,,/home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#imoen.tra@543,NP:BG1NPC
Kerdos,Кердос,,iwd2_rus
Kereph,Кереф,,BG1RUS-EET
Kerish,Кериш,,iwd2_rus
Kerra,Керра,,sod_rus
Kerrachus,Керрачус,,BG1RUS-EET
Kerrick,Керрик,,BG2EE-russian
Kerstia,Керстия,,BG2EE-russian
Kesheel,Кешил,,BG1RUS-EET
Keshla,Кешла,,BG2EE-russian
Kestor,Кестор,,BG1RUS-EET
Keth'sim,,/home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/bg1npc_tmp.tra@272; /home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/bg1npc_tmp.tra@273; /home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#kisequ.tra@48; /home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#kisequ.tra@50; /home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#kisequ.tra@58; /home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#kisequ.tra@62; /home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#kisequ.tra@65,NP:BG1NPC
Kethalem,,/home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#faint.tra@110,NP:BG1NPC
Kethvan,,/home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#dynah.tra@224,NP:BG1NPC
Ketlaar,Кетлаар,,BG2EE-russian
Ketrick,Кетрик,,BG2EE-russian
Ketta,Кетта,,BG2EE-russian
Kevan,Кеван,,BG2EE-russian
Kfarm,Кфарм,,iwd2_rus
Khal,Хал,,BG2EE-russian
Khalazza,Калазза,,BG2EE-russian
Khaless,Кхалесс,,BG1RUS-EET
Khalreshaar,,/home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#kivan.tra@90; /home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#kivan.tra@95; /home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#yeslick.tra@251,NP:BG1NPC
Kharm,Харм,,sod_rus
Khavros,Хаврос,,iwd2_rus
Khelben,Хелбен,,BG1RUS-EET
Khellon,Хеллон,,BG2EE-russian
Khellor,Келлор,,BG2EE-russian
Kherk,Кхерк,,iwd2_rus
Kherriun,Керриун,,sod_rus
Khiin,Кхиин,,sod_rus
Khila,,/home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#kivan.tra@66; /home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#kivan.tra@70,NP:BG1NPC
Khilgind,Килгинд,,BG2EE-russian
Khollynnus,Коллинус,,BG2EE-russian
Kholsa,Хольза,,iwd2_rus
Khosann,Кхосанн,,BG1RUS-EET
Khree,Кхри,,iwd2_rus
Kich,Кич,,BG2EE-russian
Kickshaw,Пустячок,,iwd2_rus
Kiella,Киэлла,,BG1RUS-EET
Kieres,Киерес,,BG1RUS-EET
Kif,Киф,,BG1RUS-EET
Killen,Киллен,,BG2EE-russian
Killis,Киллис,,BG2EE-russian
Kilrag,Крилаг,,iwd2_rus
Kimble,Кимбл,,sod_rus
Kindail,Киндейл,,BG2EE-russian
Kindt,Киндт,,sod_rus
Kingsdale,Кингсдейл,,BG2EE-russian
Kingslayer,,/home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/p#brlt.tra@428; /home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/p#brlt.tra@433; /home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#ajantislts_pr.tra@656,NP:BG1NPC
Kinslayer,,/home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#dyro.tra@1478; /home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#dyro.tra@1479,NP:BG1NPC
Kinslaying,,/home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/p#imanel.tra@59,NP:BG1NPC
Kirian,Кириан,,BG1RUS-EET
Kirik,Кирик,,BG2EE-russian
Kirika,Кирика,,IWDEE-russian
Kirinaldo,Киринальдо,,BG2EE-russian
Kirinhale,Киринхал,,BG1RUS-EET
Kirkirik,Киркирик,,BG2EE-russian
Kiser,Кизер,,BG2EE-russian
Kissiq,Киссик,,BG1RUS-EET
Kitej,,/home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#dyro.tra@932,NP:BG1NPC
Kith,кит,язык дроу,BG2EE-russian
Kitthix,Киттикс,,BG1RUS-EET
Kiv,,/home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#kivan.tra@346; /home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#xqxan.tra@139,NP:BG1NPC
Kivan,Киван,,BG1RUS-EET
Kjarvan,Кьярван,,sod_rus
Klaatu,Клаату,,BG2EE-russian
Klodg,Клодг,,BG2EE-russian
Kneecapper,Подсекатель,,BG1RUS-EET
Kneelin,,/home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#edwin.tra@175,NP:BG1NPC
Knightly,,/home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#ajint.tra@212; /home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#xzar.tra@85,NP:BG1NPC
Knocktor,Кноктор,,BG2EE-russian
Know'd,,/home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#moint.tra@83,NP:BG1NPC
Knucklehead,круглоголовик,,iwd2_rus
Kobold,кобольд,,BG1RUS-EET
Kolom,Колом,,iwd2_rus
Kolssed,Колссед,,BG1RUS-EET
Koluhm,Колум,,iwd2_rus
Kolvar,Колвар,,BG1RUS-EET
Kommen,Комен,,BG2EE-russian
Kondar,Кондар,,BG1RUS-EET
Kontik,Контик,,iwd2_rus
Korax,Коракс,,BG1RUS-EET
Korgan,Корган,,BG2EE-russian
Korgy,Корги,,BG2EE-russian
Korkorran,Коркорран,,BG2EE-russian
Korlasz,Корлаз,,sod_rus
Koshi,Коши,,BG2EE-russian
Kossuth,Коссут,,BG2EE-russian
Kove,Кове,,BG1RUS-EET
Koveras,Коверас,,BG1RUS-EET
Kozah,Козах,,BG1RUS-EET
Kozahyn,Козахин,,iwd2_rus
Kozakuran,,/home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#faldorn.tra@76,NP:BG1NPC
Kracer,Крейсер,,BG2EE-russian
Krag,Краг,,iwd2_rus
Kraggor,Краггора,,BG2EE-russian
Kraghanargh,,/home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/p#brlt.tra@128,NP:BG1NPC
Kraken,кракен,,BG1RUS-EET
Krammach,Краммач,,BG1RUS-EET
Krancor,Кранкор,,BG1RUS-EET
Kratuuk,Кратуук,,iwd2_rus
Kreel,Крил,,BG2EE-russian
Kreg,Крег,,IWDEE-russian
Krellus,Креллус,,sod_rus
Kresselack,Кресселак,,iwd2_rus
Kretor,Кретор,,BG2EE-russian
Krie,Кри,,BG1RUS-EET
Krield,Крилд,,BG1RUS-EET
Krilag,Крилаг,,iwd2_rus
Krin,Крин,,BG2EE-russian
Kron,Крон,,BG1RUS-EET
Krotan,Кротан,,BG1RUS-EET
Kruin,Круин,,BG2EE-russian
Krumm,Крумм,,BG1RUS-EET
Krunbar,Крунбар,,iwd2_rus
Kruntur,Крунтур,,sod_rus
Kryla,Крила,,BG1RUS-EET
Kryll,Крилл,,BG1RUS-EET
Kryn,Крин,,sod_rus
Kryptgarden,,/home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#ajantislts_pr.tra@321; /home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#pcinit_tmp.tra@3957,NP:BG1NPC
Krystin,Кристин,,BG1RUS-EET
Kul'gobussen,кул'гобуссен,язык дроу,BG2EE-russian
Kuldahar,Кулдахар,,BG2EE-russian
Kulg,Калг,,BG2EE-russian
Kundane,Канден,,BG2EE-russian
Kurdall,Курдалл,,BG2EE-russian
Kurttu,Куртту,,iwd2_rus
Kurtulmak,Куртулмак,,BG2EE-russian
Kveroslava,Кверослава,,BG2EE-russian
Kyai,Кий,,BG2EE-russian
Kyanka,Киянка,,iwd2_rus
Kyland,Кайланд,,BG2EE-russian
Kylee,Кили,,BG1RUS-EET
Kymer,,/home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/p#corlt.tra@1107; /home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/p#corlt.tra@1110,NP:BG1NPC
Kyone,Кьоне,,BG2EE-russian
Kyosti,Киости,,iwd2_rus
Kyrill,Кирилл,,sod_rus
Kysus,Кисус,,BG1RUS-EET
Kythorn,Киторн,,BG1RUS-EET
Labelas,Лабелас,,iwd2_rus
Labradorite,лабрадорит,,BG1RUS-EET
Lacedon,Лацедон,,BG2EE-russian
Lachluger,Лахлюгер,,BG1RUS-EET
Lachom,Лахом,,BG1RUS-EET
Ladow Street,улица Ладоу,,iwd2_rus
Laduguer,Ладугвер,,BG1RUS-EET
Ladylove,,/home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#coint.tra@154,NP:BG1NPC
Laen,Лаэн,,BG2EE-russian
Laeral,Лаэрали,,BG1RUS-EET
Laerta,Лаэрта,,BG1RUS-EET
Lagole,Лаголь,,BG2EE-russian
Lahl,Лахл,,BG1RUS-EET
Laider,Лайдер,,iwd2_rus
Laiq,Лаик,,BG2EE-russian
Lajatang,Ланджатан,,iwd2_rus
Lakadaar,Лакадаар,,BG1RUS-EET
Lalgrinor,,/home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#eldoth.tra@182; /home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#eldoth.tra@183,NP:BG1NPC
Lamalha,Ламала,,BG1RUS-EET
Lamia,Ламия,,iwd2_rus
Lanceboard,Ленсборд,,sod_rus
Lancie,Ленси,,sod_rus
Landrin,Ландрин,,BG1RUS-EET
Lanfear,Ланфир,,BG2EE-russian
Lanie,Лани,,BG2EE-russian
Lannac,Ланнак,,sod_rus
Lanneth,Ланнет,,BG2EE-russian
Lantan,Лантан,,BG1RUS-EET
Lantanara,Лантанара,,BG1RUS-EET
Lantanese,Лантанская,,sod_rus
Laola,Лаола,,BG1RUS-EET
Laratrak,Ларатрак,,BG2EE-russian
Laren,Ларен,,BG2EE-russian
Larethian,Ларетиан,,BG2EE-russian
Laris,Ларис,,BG2EE-russian
Larloch,Ларлох,,BG1RUS-EET
Larnos,Ларнос,,BG1RUS-EET
Larrel,Ларрел,,iwd2_rus
Larriaz,Ларриаз,,BG1RUS-EET
Larswood,Ларсвуд,,BG1RUS-EET
Laryssa,Ларисса,,BG1RUS-EET
Larz,Ларц,,BG2EE-russian
Larze,Ларз,,BG1RUS-EET
Lasala,Ласала,,BG1RUS-EET
Lasalla,Ласалла,,BG2EE-russian
Lasaonar,Ласаонар,,BG2EE-russian
Lashar,Лашар,,BG2EE-russian
Laskal,Ласкал,,BG1RUS-EET
Lassal,Лассал,,BG2EE-russian
Lastin,Ластин,,BG2EE-russian
Lathan,Латан,,BG2EE-russian
Lathander,Латандер,,BG1RUS-EET
Lathanderite,латандерит,,BG2EE-russian
Lathandoo,Латандур,,BG2EE-russian
Lathandross,Латандросс,,BG2EE-russian
Lathel,Лател,,BG2EE-russian
Lathram,Латрам,,iwd2_rus
Laudanus,Лауданус,,BG2EE-russian
Laune,Лаун,,BG2EE-russian
Lavok,Лавок,,BG2EE-russian
Layene,Лайен,,BG2EE-russian
Leafall,Листопаднь,,IWDEE-russian
Leaflord,Владыка Листьев,,BG2EE-russian
Leapin,,/home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#alorepl.tra@1,NP:BG1NPC
Leathel,Лител,,BG2EE-russian
Leavemebe,,/home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#edwin.tra@70,NP:BG1NPC
Lebass,Лебасс,,sod_rus
Leevi,Ливи,,iwd2_rus
Legdoril,Легдорил,,BG2EE-russian
Lehland,Леланд,,iwd2_rus
Lehtinan,Летинан,,BG2EE-russian
Leira,Лейра,,BG1RUS-EET
Lellyn,Леллин,,BG2EE-russian
Lemp,Лемп,,BG2EE-russian
Lemure,лемур,,sod_rus
Lemzenn,Лемзенн,,BG2EE-russian
Lendarn,Лендарн,,BG1RUS-EET
Lennah,Ленна,,BG2EE-russian
Leokas,Леокас,,BG2EE-russian
Leontisk,,/home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#ajantislts_pr.tra@1228; /home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#ajantislts_pr.tra@1233; /home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#ajantislts_pr.tra@1237,NP:BG1NPC
Leopas,Леопас,,sod_rus
Ler,Лер,,BG2EE-russian
Lerta,Лерта,,BG2EE-russian
Less'n,,/home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#montaron.tra@193,NP:BG1NPC
Lestor,Лестор,,BG1RUS-EET
Letec,Летек,,BG1RUS-EET
Lethias,Летиас,,iwd2_rus
Leti,,/home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/bg1npc_tmp.tra@787,NP:BG1NPC
Lette,Летт,,BG2EE-russian
Letto,Летто,,iwd2_rus
Leun,Леун,,iwd2_rus
Lexa,Лекса,,sod_rus
Liann,Лианн,,sod_rus
Lightfingers,,/home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#eldoth.tra@85,NP:BG1NPC
Lightstone,Камень света,,BG2EE-russian
Lihp,Лихп,,BG1RUS-EET
Liia,Лийя,,BG1RUS-EET
Lilacs,,/home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#dyro.tra@931; /home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#dyro.tra@934,NP:BG1NPC
Lilarcor,Лиларкор,,BG2EE-russian
Limha,Лима,,iwd2_rus
Lindin,Линдин,,BG1RUS-EET
Linvail,Линвайл,,BG2EE-russian
Litla,Литла,,sod_rus
Littleclub,Литлклаб,,sod_rus
Littlelog,Литлог,,BG1RUS-EET
Littleman,Коротышка,,BG1RUS-EET
Lium,Лиум,,BG2EE-russian
Lizardman,человекоящер,,iwd2_rus
Lizardmen,человекоящеры,,iwd2_rus
Llarsh,Лларш,,BG2EE-russian
Lle,,/home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#kivan.tra@76; /home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#kivan.tra@81; /home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#kivan.tra@84; /home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#kivan.tra@91; /home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#kivan.tra@549; /home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#kivan.tra@554; /home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#kivan.tra@607; /home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#pcinit_tmp.tra@2165; /home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#pcinit_tmp.tra@2171; /home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#pcinit_tmp.tra@3195; /home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#xan.tra@137,NP:BG1NPC
Llew,Лью,,iwd2_rus
Lliira,Ллиира,,BG2EE-russian
Llindellyn,Ллинделлин,,BG1RUS-EET
Lloth,,/home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/p#crnpc.tra@291; /home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#ict3.tra@734; /home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#jaheira.tra@224; /home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#kivan.tra@274; /home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#kivan.tra@605; /home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#kivan.tra@614; /home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#kivan.tra@648; /home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#pcinit_tmp.tra@55; /home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#pcinit_tmp.tra@63; /home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#pcinit_tmp.tra@83; /home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#pcinit_tmp.tra@87; /home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#viconia.tra@171; /home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#viint.tra@73; /home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#xanlt.tra@715; /home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#xanlt.tra@1099,NP:BG1NPC
Lluis,Ллуис,,sod_rus
Llylla,Ллилла,,BG2EE-russian
Llynis,Ллинис,,BG2EE-russian
Llyrk,Ллирк,,BG1RUS-EET
Lobar,Лобар,,BG1RUS-EET
Lobelahn,Лобелан,,iwd2_rus
Lockin,,/home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#yeslick.tra@275,NP:BG1NPC
Lodefinder,Лодефиндер,,sod_rus
Lollycook,Лоликук,,BG2EE-russian
Lolth,Лолт,,BG1RUS-EET
Loman,Ломан,,iwd2_rus
Lonelywood,Лонливуд,,iwd2_rus
Longbrow,Длиннобровый,,BG1RUS-EET
Longtooth,Зубоскал,,BG1RUS-EET
Lonk,Лонк,,BG2EE-russian
Lookee,,/home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#montaron.tra@171,NP:BG1NPC
Looser'n,,/home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#addial_tmp.tra@376,NP:BG1NPC
Lordly,владык,,BG2EE-russian
Lorekeeper,Хранитель Знаний,,iwd2_rus
Lormsor,Лормсор,,iwd2_rus
Lorn,,/home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#pcinit_tmp.tra@3606,NP:BG1NPC
Lothander,Лотандер,,BG1RUS-EET
Lothar,Лотар,,iwd2_rus
Lothtyran,Лоттиран,,BG1RUS-EET
Loup Garou,Луп Гару,,BG1RUS-EET
LoveTalks,,/home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/setup.tra@1109; /home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/setup.tra@1110; /home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/setup.tra@1111; /home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/setup.tra@1112; /home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/setup.tra@1113,NP:BG1NPC
Lovebundle,,/home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/bg1npc_tmp.tra@36,NP:BG1NPC
Loviatar,Ловиатар,,sod_rus
Loxley,Локсли,,sod_rus
Lucette,Люсетт,,BG2EE-russian
Lucilla,Люцилла,,sod_rus
Luckmaiden,Дева Удачи,,sod_rus
Luckyfoot,Лакифут,,BG1RUS-EET
Ludrug,Лудруг,,BG1RUS-EET
Lugg,Лаг,,sod_rus
Luiren,Луирен,,BG1RUS-EET
Lunia,Луния,,BG2EE-russian
Lunisia,Лунисия,,BG2EE-russian
Luremaster,Повелитель Соблазнов,,iwd2_rus
Lurkwood,Лурквуд,,BG2EE-russian
Lurraxol,Люрраксол,,BG2EE-russian
Lurraxols,Люрраксолы,,BG2EE-russian
Lushelyn,Лусселин,,BG1RUS-EET
Luskan,Лускан,,BG1RUS-EET
Luskanite,лусканец,,iwd2_rus
Lusselyn,Лусселин,,BG1RUS-EET
Lutzaen,Луцаэн,,iwd2_rus
Lycanthrope,ликантроп,,BG2EE-russian
Lycanthropy,ликантропия,,BG1RUS-EET
Lynos,Линос,,sod_rus
Lysan,Лисан,,iwd2_rus
Lysara,Лисара,,iwd2_rus
Maadrazel,Маадразель,,BG2EE-russian
Macarthy,Макарти,,iwd2_rus
Madae,Мадея,,iwd2_rus
Madeen,Мадин,,BG2EE-russian
Madele,Мадли,,sod_rus
Madrina,,/home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/bg1npc_tmp.tra@443; /home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#dyronpc.tra@339; /home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#dyronpc.tra@347; /home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#dyronpc.tra@352; /home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#dyronpc.tra@368,NP:BG1NPC
Madulf,Мадульф,,BG2EE-russian
Mae'Var,Маэ'Вар,,IWDEE-russian
Maegan,Мэган,,IWDEE-russian
Maer Dualdon,Маэр Дуалдон,,iwd2_rus
Maergeth,Маэргет,,iwd2_rus
Maervik,,/home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#coint.tra@24,NP:BG1NPC
Maferan,Маферан,,BG2EE-russian
Magdar,Магдар,,iwd2_rus
Magdelene,Магдалена,,BG2EE-russian
Mageling,,/home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#branw.tra@78; /home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#branw.tra@79,NP:BG1NPC
Magica,,/home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#alora.tra@134,NP:BG1NPC
Maglubiyet,Маглубиет,,sod_rus
Magreb,Магреб,,BG1RUS-EET
Mahar,Махар,,BG2EE-russian
Maharajah,Махараджа,,BG2EE-russian
Maheer,Махир,,BG2EE-russian
Mailripper,Гроза доспехов,,iwd2_rus
Mairyn,Майрин,,BG2EE-russian
Maisha,Майша,,BG2EE-russian
Majira,Маджира,,BG2EE-russian
Majrash,Майраш,,iwd2_rus
Maka,Мака,,BG1RUS-EET
Makavail,Макавейл,,iwd2_rus
Makeaxe,Топорщик,,iwd2_rus
Malacazar,Малаказар,,BG2EE-russian
Maladomini,Маладомини,,sod_rus
Malafein,Малафейн,,BG2EE-russian
Malakar,Малакар,,BG2EE-russian
Malar,Малар,,BG1RUS-EET
Malario,Маларио,,BG2EE-russian
Malarite,маларит,,iwd2_rus
Malau,Малау,,BG2EE-russian
Malavon,Малавон,,iwd2_rus
Malcanter,Малкантер,,sod_rus
Malchor,Малькор,,BG2EE-russian
Malenti,,/home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#kisequ.tra@16; /home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#kisequ.tra@18; /home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#kisequ.tra@19; /home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#kisequ.tra@24; /home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#kisequ.tra@32,NP:BG1NPC
Malford,Малфорд,,BG2EE-russian
Malicia,Малиция,,BG1RUS-EET
Malika,Малика,,BG2EE-russian
Malkax,Малкакс,,BG1RUS-EET
Malla,Малла,,BG2EE-russian
Mallan,маллан,язык дроу,IWDEE-russian
Maltz,Мальц,,BG1RUS-EET
Maluradek,Малурадек,,iwd2_rus
Malvolio,Мальволио,,BG2EE-russian
Mammon,Маммон,,sod_rus
Mandal,Мандал,,iwd2_rus
Maneira,Манейра,,BG1RUS-EET
Manos,,/home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#imoen.tra@145,NP:BG1NPC
Manscripts,,/home/paladin/source/translations/BG1NPC/bg1npc/tra/english/utf8/x#eldoth.tra@248,NP:BG1NPC
Manticore,мантикора,,iwd2_rus
Maralee,Марали,,BG1RUS-EET
Maralie,Марали,,iwd2_rus
Marchon,Марчон,,iwd2_rus
Mardii,Мардии,,BG2EE-russian
Mardus,Мардус,,BG2EE-russian
Marduuk,Мардук,,BG2EE-russian
